dataset,filename,label,ada_boost_16,ada_boost_16_class,ada_boost_24,ada_boost_24_class,ada_boost_32,ada_boost_32_class,ada_boost_64,ada_boost_64_class,ada_boost_128,ada_boost_128_class,bayes_16,bayes_16_class,bayes_24,bayes_24_class,bayes_32,bayes_32_class,bayes_64,bayes_64_class,bayes_128,bayes_128_class,convnet_16,convnet_16_class,convnet_24,convnet_24_class,convnet_32,convnet_32_class,convnet_64,convnet_64_class,convnet_128,convnet_128_class,decision_tree_16,decision_tree_16_class,decision_tree_24,decision_tree_24_class,decision_tree_32,decision_tree_32_class,decision_tree_64,decision_tree_64_class,decision_tree_128,decision_tree_128_class,inception_time_16,inception_time_16_class,inception_time_24,inception_time_24_class,inception_time_32,inception_time_32_class,inception_time_64,inception_time_64_class,inception_time_128,inception_time_128_class,knn_16,knn_16_class,knn_24,knn_24_class,knn_32,knn_32_class,knn_64,knn_64_class,knn_128,knn_128_class,mlp_16,mlp_16_class,mlp_24,mlp_24_class,mlp_32,mlp_32_class,mlp_64,mlp_64_class,mlp_128,mlp_128_class,qda_16,qda_16_class,qda_24,qda_24_class,qda_32,qda_32_class,qda_64,qda_64_class,qda_128,qda_128_class,random_forest_16,random_forest_16_class,random_forest_24,random_forest_24_class,random_forest_32,random_forest_32_class,random_forest_64,random_forest_64_class,random_forest_128,random_forest_128_class,resnet_16,resnet_16_class,resnet_24,resnet_24_class,resnet_32,resnet_32_class,resnet_64,resnet_64_class,resnet_128,resnet_128_class,rocket_16,rocket_16_class,rocket_24,rocket_24_class,rocket_32,rocket_32_class,rocket_64,rocket_64_class,rocket_128,rocket_128_class,sit_conv_patch_16,sit_conv_patch_16_class,sit_conv_patch_32,sit_conv_patch_32_class,sit_conv_patch_64,sit_conv_patch_64_class,sit_conv_patch_128,sit_conv_patch_128_class,sit_linear_patch_16,sit_linear_patch_16_class,sit_linear_patch_32,sit_linear_patch_32_class,sit_linear_patch_64,sit_linear_patch_64_class,sit_linear_patch_128,sit_linear_patch_128_class,sit_stem_original_16,sit_stem_original_16_class,sit_stem_original_32,sit_stem_original_32_class,sit_stem_original_64,sit_stem_original_64_class,sit_stem_original_128,sit_stem_original_128_class,sit_stem_relu_16,sit_stem_relu_16_class,sit_stem_relu_32,sit_stem_relu_32_class,sit_stem_relu_64,sit_stem_relu_64_class,sit_stem_relu_128,sit_stem_relu_128_class,svc_linear_16,svc_linear_16_class,svc_linear_24,svc_linear_24_class,svc_linear_32,svc_linear_32_class,svc_linear_64,svc_linear_64_class,svc_linear_128,svc_linear_128_class,Oracle,Avg Ens,CBLOF,COF,COPOD,HBOS,LOF,PCC,Torsk,Random Black Forest (RR),AutoEncoder (AE),DenoisingAutoEncoder (DAE)
settings_three,synthetic_batch_0.out,DenoisingAutoEncoder (DAE),1.0,PCC,1.0,AutoEncoder (AE),0.6223776223776224,LOF,0.6223776223776224,LOF,0.5664335664335665,HBOS,0.5664335664335665,HBOS,0.5664335664335665,HBOS,0.5664335664335665,HBOS,0.5664335664335665,HBOS,0.972027972027972,DenoisingAutoEncoder (DAE),1.0,AutoEncoder (AE),1.0,PCC,1.0,AutoEncoder (AE),1.0,AutoEncoder (AE),1.0,AutoEncoder (AE),1.0,PCC,1.0,PCC,1.0,AutoEncoder (AE),1.0,PCC,0.6223776223776224,LOF,0.972027972027972,DenoisingAutoEncoder (DAE),0.7482517482517482,COPOD,,Torsk,1.0,PCC,0.7482517482517482,COPOD,1.0,PCC,0.7972027972027972,CBLOF,0.5664335664335665,HBOS,1.0,AutoEncoder (AE),1.0,PCC,0.7482517482517482,COPOD,0.5664335664335665,HBOS,1.0,PCC,1.0,PCC,1.0,PCC,1.0,AutoEncoder (AE),0.7972027972027972,CBLOF,0.7482517482517482,COPOD,0.972027972027972,DenoisingAutoEncoder (DAE),0.7482517482517482,COPOD,1.0,PCC,0.5664335664335665,HBOS,1.0,PCC,1.0,PCC,0.5664335664335665,HBOS,1.0,AutoEncoder (AE),0.0,COF,,Torsk,0.5664335664335665,HBOS,1.0,PCC,1.0,PCC,0.972027972027972,DenoisingAutoEncoder (DAE),,Torsk,0.6223776223776224,LOF,1.0,PCC,0.5664335664335665,HBOS,0.7482517482517482,COPOD,0.5664335664335665,HBOS,1.0,PCC,0.5664335664335665,HBOS,0.7482517482517482,COPOD,0.7482517482517482,COPOD,0.5664335664335665,HBOS,1.0,PCC,0.6223776223776224,LOF,1.0,AutoEncoder (AE),1.0,PCC,0.7482517482517482,COPOD,0.7972027972027972,CBLOF,0.7482517482517482,COPOD,0.7482517482517482,COPOD,0.6223776223776224,LOF,0.6223776223776224,LOF,1.0,PCC,1.0,PCC,0.6223776223776224,LOF,1.0,0.3073170731707317,0.7972027972027972,0.0,0.7482517482517482,0.5664335664335665,0.6223776223776224,1.0,,0.5384615384615384,1.0,0.972027972027972
settings_three,synthetic_batch_1.out,LOF,0.5759803921568627,PCC,0.8382352941176471,HBOS,0.8161764705882353,LOF,0.5759803921568627,PCC,0.8382352941176471,HBOS,0.8382352941176471,HBOS,0.8382352941176471,HBOS,0.8382352941176471,HBOS,0.8382352941176471,HBOS,0.8382352941176471,HBOS,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.4950980392156863,AutoEncoder (AE),0.7916666666666667,Random Black Forest (RR),0.4950980392156863,AutoEncoder (AE),0.5759803921568627,PCC,0.5759803921568627,PCC,0.5759803921568627,PCC,0.5759803921568627,PCC,0.8161764705882353,LOF,0.7916666666666667,Random Black Forest (RR),0.8382352941176471,HBOS,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.4950980392156863,AutoEncoder (AE),0.8210784313725491,COPOD,0.8210784313725491,COPOD,0.8382352941176471,HBOS,0.8210784313725491,COPOD,0.8210784313725491,COPOD,0.8210784313725491,COPOD,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.5759803921568627,PCC,0.5759803921568627,PCC,0.4950980392156863,AutoEncoder (AE),0.4485294117647059,CBLOF,0.5686274509803921,DenoisingAutoEncoder (DAE),0.5686274509803921,DenoisingAutoEncoder (DAE),0.8210784313725491,COPOD,0.5759803921568627,PCC,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.8210784313725491,COPOD,0.2120098039215686,COF,0.2120098039215686,COF,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.5759803921568627,PCC,0.5686274509803921,DenoisingAutoEncoder (DAE),,Torsk,0.8161764705882353,LOF,0.5759803921568627,PCC,0.8382352941176471,HBOS,0.8210784313725491,COPOD,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.8382352941176471,HBOS,0.5759803921568627,PCC,0.8382352941176471,HBOS,0.5686274509803921,DenoisingAutoEncoder (DAE),0.5759803921568627,PCC,0.8161764705882353,LOF,0.4950980392156863,AutoEncoder (AE),0.5759803921568627,PCC,0.8210784313725491,COPOD,0.4485294117647059,CBLOF,0.8210784313725491,COPOD,0.8210784313725491,COPOD,0.8161764705882353,LOF,0.8161764705882353,LOF,0.5759803921568627,PCC,0.5759803921568627,PCC,0.8161764705882353,LOF,0.8382352941176471,0.0,0.4485294117647059,0.2120098039215686,0.8210784313725491,0.8382352941176471,0.8161764705882353,0.5759803921568627,,0.7916666666666667,0.4950980392156863,0.5686274509803921
settings_three,synthetic_batch_104.out,LOF,0.2058823529411764,PCC,0.2058823529411764,PCC,0.2058823529411764,PCC,0.7279411764705882,LOF,0.7279411764705882,LOF,0.7598039215686274,HBOS,0.7598039215686274,HBOS,0.7598039215686274,HBOS,0.7598039215686274,HBOS,0.7598039215686274,HBOS,0.7818627450980392,Random Black Forest (RR),0.2058823529411764,PCC,0.3725490196078431,AutoEncoder (AE),0.7818627450980392,Random Black Forest (RR),0.3725490196078431,AutoEncoder (AE),0.2058823529411764,PCC,0.2058823529411764,PCC,0.2058823529411764,PCC,0.7598039215686274,HBOS,0.2058823529411764,PCC,0.7818627450980392,Random Black Forest (RR),0.6470588235294118,COPOD,0.7598039215686274,HBOS,0.2058823529411764,PCC,0.6470588235294118,COPOD,0.6470588235294118,COPOD,0.6470588235294118,COPOD,0.6470588235294118,COPOD,0.2058823529411764,PCC,0.6470588235294118,COPOD,0.7598039215686274,HBOS,0.7598039215686274,HBOS,0.2058823529411764,PCC,0.2058823529411764,PCC,0.7279411764705882,LOF,0.3725490196078431,AutoEncoder (AE),0.4926470588235294,CBLOF,0.2352941176470588,DenoisingAutoEncoder (DAE),0.2352941176470588,DenoisingAutoEncoder (DAE),0.2058823529411764,PCC,0.2058823529411764,PCC,0.2058823529411764,PCC,0.2058823529411764,PCC,0.2058823529411764,PCC,0.2058823529411764,PCC,0.6470588235294118,COPOD,0.4950980392156862,COF,0.4950980392156862,COF,0.7598039215686274,HBOS,0.2058823529411764,PCC,0.2058823529411764,PCC,0.2352941176470588,DenoisingAutoEncoder (DAE),,Torsk,0.7279411764705882,LOF,0.2058823529411764,PCC,0.7279411764705882,LOF,0.6470588235294118,COPOD,0.7598039215686274,HBOS,0.2058823529411764,PCC,0.7598039215686274,HBOS,0.6470588235294118,COPOD,0.7598039215686274,HBOS,0.2352941176470588,DenoisingAutoEncoder (DAE),0.2058823529411764,PCC,0.7279411764705882,LOF,0.3725490196078431,AutoEncoder (AE),0.2058823529411764,PCC,0.6470588235294118,COPOD,0.4926470588235294,CBLOF,0.6470588235294118,COPOD,0.6470588235294118,COPOD,0.7279411764705882,LOF,0.7279411764705882,LOF,0.2058823529411764,PCC,0.2058823529411764,PCC,0.7279411764705882,LOF,0.7598039215686274,0.3005050505050505,0.4926470588235294,0.4950980392156862,0.6470588235294118,0.7598039215686274,0.7279411764705882,0.2058823529411764,,0.7818627450980392,0.3725490196078431,0.2352941176470588
settings_three,synthetic_batch_105.out,PCC,0.2616438356164383,PCC,0.2616438356164383,PCC,0.2616438356164383,PCC,0.5732876712328767,HBOS,0.5732876712328767,HBOS,0.5732876712328767,HBOS,0.5732876712328767,HBOS,0.5732876712328767,HBOS,0.5732876712328767,HBOS,0.2616438356164383,DenoisingAutoEncoder (DAE),0.4356164383561643,COF,0.2616438356164383,PCC,0.3123287671232876,AutoEncoder (AE),0.2616438356164383,PCC,0.3123287671232876,AutoEncoder (AE),0.2616438356164383,PCC,0.2616438356164383,PCC,0.2616438356164383,PCC,0.5732876712328767,HBOS,0.4705479452054794,COPOD,,Random Black Forest (RR),0.5732876712328767,HBOS,0.5732876712328767,HBOS,0.2616438356164383,PCC,0.3123287671232876,AutoEncoder (AE),0.5732876712328767,HBOS,0.2616438356164383,PCC,0.4705479452054794,COPOD,0.5732876712328767,HBOS,0.5732876712328767,HBOS,0.4705479452054794,COPOD,0.5732876712328767,HBOS,0.2616438356164383,PCC,0.2616438356164383,PCC,0.4287671232876712,LOF,0.3123287671232876,AutoEncoder (AE),0.5260273972602739,CBLOF,0.4705479452054794,COPOD,0.2616438356164383,DenoisingAutoEncoder (DAE),0.4705479452054794,COPOD,0.2616438356164383,PCC,0.2616438356164383,PCC,0.5732876712328767,HBOS,0.2616438356164383,PCC,0.5732876712328767,HBOS,0.4705479452054794,COPOD,0.4356164383561643,COF,0.4356164383561643,COF,0.5732876712328767,HBOS,0.2616438356164383,PCC,0.2616438356164383,PCC,0.2616438356164383,DenoisingAutoEncoder (DAE),,Torsk,0.4287671232876712,LOF,0.2616438356164383,PCC,0.5732876712328767,HBOS,0.4705479452054794,COPOD,0.5732876712328767,HBOS,0.2616438356164383,PCC,0.5732876712328767,HBOS,0.4705479452054794,COPOD,0.4705479452054794,COPOD,0.5732876712328767,HBOS,0.2616438356164383,PCC,0.4287671232876712,LOF,0.3123287671232876,AutoEncoder (AE),0.2616438356164383,PCC,0.4705479452054794,COPOD,0.5260273972602739,CBLOF,0.4705479452054794,COPOD,0.4705479452054794,COPOD,0.4287671232876712,LOF,0.4287671232876712,LOF,0.2616438356164383,PCC,0.5732876712328767,HBOS,0.4287671232876712,LOF,0.5732876712328767,0.3726752503576538,0.5260273972602739,0.4356164383561643,0.4705479452054794,0.5732876712328767,0.4287671232876712,0.2616438356164383,,,0.3123287671232876,0.2616438356164383
settings_three,synthetic_batch_11.out,LOF,0.0841121495327102,PCC,0.0841121495327102,PCC,0.0841121495327102,PCC,0.1787383177570093,HBOS,0.1787383177570093,HBOS,0.1787383177570093,HBOS,0.1787383177570093,HBOS,0.1787383177570093,HBOS,0.1787383177570093,HBOS,0.1787383177570093,HBOS,0.4848130841121495,Random Black Forest (RR),0.0841121495327102,PCC,0.102803738317757,AutoEncoder (AE),0.4848130841121495,Random Black Forest (RR),0.102803738317757,AutoEncoder (AE),0.0841121495327102,PCC,0.0841121495327102,PCC,0.0841121495327102,PCC,0.1787383177570093,HBOS,0.0841121495327102,PCC,0.4848130841121495,Random Black Forest (RR),0.3773364485981308,COPOD,,Torsk,0.0841121495327102,PCC,0.0864485981308411,CBLOF,0.1787383177570093,HBOS,0.3773364485981308,COPOD,0.1787383177570093,HBOS,0.1787383177570093,HBOS,0.3773364485981308,COPOD,0.3773364485981308,COPOD,0.1787383177570093,HBOS,0.0841121495327102,PCC,0.0841121495327102,PCC,0.0841121495327102,PCC,0.102803738317757,AutoEncoder (AE),0.0864485981308411,CBLOF,0.2336448598130841,DenoisingAutoEncoder (DAE),0.2336448598130841,DenoisingAutoEncoder (DAE),0.3773364485981308,COPOD,0.0841121495327102,PCC,0.0841121495327102,PCC,0.0841121495327102,PCC,0.1787383177570093,HBOS,0.0841121495327102,PCC,0.3773364485981308,COPOD,0.5245327102803738,LOF,0.3773364485981308,COPOD,0.1787383177570093,HBOS,0.0841121495327102,PCC,0.0841121495327102,PCC,0.2336448598130841,DenoisingAutoEncoder (DAE),,Torsk,0.3773364485981308,COPOD,0.0841121495327102,PCC,0.5245327102803738,LOF,0.3773364485981308,COPOD,0.1787383177570093,HBOS,0.0841121495327102,PCC,0.3773364485981308,COPOD,0.3773364485981308,COPOD,0.3773364485981308,COPOD,0.2336448598130841,DenoisingAutoEncoder (DAE),0.0841121495327102,PCC,0.5245327102803738,LOF,0.102803738317757,AutoEncoder (AE),0.0841121495327102,PCC,0.4848130841121495,Random Black Forest (RR),0.0864485981308411,CBLOF,0.3773364485981308,COPOD,0.3773364485981308,COPOD,0.5245327102803738,LOF,0.5245327102803738,LOF,0.0841121495327102,PCC,0.1787383177570093,HBOS,0.5245327102803738,LOF,0.5245327102803738,0.0,0.0864485981308411,0.0373831775700934,0.3773364485981308,0.1787383177570093,0.5245327102803738,0.0841121495327102,,0.4848130841121495,0.102803738317757,0.2336448598130841
settings_three,synthetic_batch_111.out,AutoEncoder (AE),0.0,PCC,0.0,AutoEncoder (AE),0.4511278195488721,LOF,0.4511278195488721,LOF,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,PCC,0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,PCC,0.0,PCC,0.0,PCC,0.0,PCC,0.0,AutoEncoder (AE),0.1654135338345864,DenoisingAutoEncoder (DAE),0.2180451127819548,COPOD,0.1654135338345864,Torsk,0.0,PCC,0.0,AutoEncoder (AE),0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.2180451127819548,COPOD,0.2481203007518796,HBOS,0.0,PCC,0.0,PCC,0.0,PCC,0.0,AutoEncoder (AE),0.1654135338345864,DenoisingAutoEncoder (DAE),0.1654135338345864,DenoisingAutoEncoder (DAE),0.1654135338345864,DenoisingAutoEncoder (DAE),0.2481203007518796,HBOS,0.0,PCC,0.2481203007518796,HBOS,0.0,PCC,0.0,PCC,0.4511278195488721,LOF,0.0,AutoEncoder (AE),0.0,COF,0.1654135338345864,Torsk,0.2481203007518796,HBOS,0.0,PCC,0.0,PCC,0.1654135338345864,DenoisingAutoEncoder (DAE),0.1654135338345864,Torsk,0.4511278195488721,LOF,0.0,PCC,0.4511278195488721,LOF,0.2180451127819548,COPOD,0.2481203007518796,HBOS,0.0,PCC,0.2481203007518796,HBOS,0.2180451127819548,COPOD,0.2481203007518796,HBOS,0.2481203007518796,HBOS,0.0,PCC,0.4511278195488721,LOF,0.0,AutoEncoder (AE),0.0,PCC,0.2180451127819548,COPOD,0.0075187969924812,CBLOF,0.2180451127819548,COPOD,0.0,COF,0.4511278195488721,LOF,0.4511278195488721,LOF,0.0,PCC,0.0,PCC,0.4511278195488721,LOF,0.4511278195488721,0.0,0.0075187969924812,0.0,0.2180451127819548,0.2481203007518796,0.4511278195488721,0.0,0.1654135338345864,0.3533834586466165,0.0,0.1654135338345864
settings_three,synthetic_batch_113.out,HBOS,0.3410194174757281,PCC,0.3410194174757281,PCC,0.3410194174757281,PCC,0.5358009708737864,HBOS,0.5358009708737864,HBOS,0.5358009708737864,HBOS,0.5358009708737864,HBOS,0.5358009708737864,HBOS,0.5358009708737864,HBOS,0.4538834951456311,LOF,0.5109223300970874,Random Black Forest (RR),0.3410194174757281,PCC,0.2845873786407767,AutoEncoder (AE),0.3410194174757281,PCC,0.2845873786407767,AutoEncoder (AE),0.3410194174757281,PCC,0.3410194174757281,PCC,0.3410194174757281,PCC,0.4538834951456311,LOF,0.3410194174757281,PCC,0.5109223300970874,Random Black Forest (RR),0.5327669902912622,COPOD,0.5109223300970874,Random Black Forest (RR),0.3410194174757281,PCC,0.2845873786407767,AutoEncoder (AE),0.5327669902912622,COPOD,0.5358009708737864,HBOS,0.5327669902912622,COPOD,0.5327669902912622,COPOD,0.3410194174757281,PCC,0.5327669902912622,COPOD,0.5358009708737864,HBOS,0.3410194174757281,PCC,0.3410194174757281,PCC,0.4538834951456311,LOF,0.2845873786407767,AutoEncoder (AE),0.558252427184466,CBLOF,0.5327669902912622,COPOD,0.3549757281553398,DenoisingAutoEncoder (DAE),0.3410194174757281,PCC,0.3410194174757281,PCC,0.3410194174757281,PCC,0.3410194174757281,PCC,0.3410194174757281,PCC,0.4538834951456311,LOF,0.5109223300970874,Random Black Forest (RR),0.3337378640776699,COF,0.5109223300970874,Random Black Forest (RR),0.5358009708737864,HBOS,0.3410194174757281,PCC,0.3410194174757281,PCC,0.3549757281553398,DenoisingAutoEncoder (DAE),,Torsk,0.4538834951456311,LOF,0.3410194174757281,PCC,0.4538834951456311,LOF,0.5327669902912622,COPOD,0.5358009708737864,HBOS,0.3410194174757281,PCC,0.5358009708737864,HBOS,0.5327669902912622,COPOD,0.5327669902912622,COPOD,0.5109223300970874,Random Black Forest (RR),0.3410194174757281,PCC,0.4538834951456311,LOF,0.2845873786407767,AutoEncoder (AE),0.3410194174757281,PCC,0.5327669902912622,COPOD,0.558252427184466,CBLOF,0.5327669902912622,COPOD,0.5327669902912622,COPOD,0.4538834951456311,LOF,0.4538834951456311,LOF,0.3410194174757281,PCC,0.3410194174757281,PCC,0.4538834951456311,LOF,0.558252427184466,1.0,0.558252427184466,0.3337378640776699,0.5327669902912622,0.5358009708737864,0.4538834951456311,0.3410194174757281,,0.5109223300970874,0.2845873786407767,0.3549757281553398
settings_three,synthetic_batch_116.out,CBLOF,0.5892857142857143,PCC,0.5892857142857143,PCC,0.5892857142857143,PCC,0.7232142857142857,HBOS,0.7232142857142857,HBOS,0.7232142857142857,HBOS,0.7232142857142857,HBOS,0.7232142857142857,HBOS,0.7232142857142857,HBOS,0.7232142857142857,HBOS,0.7142857142857143,Random Black Forest (RR),0.5892857142857143,PCC,0.2589285714285714,AutoEncoder (AE),0.7142857142857143,Random Black Forest (RR),0.2589285714285714,AutoEncoder (AE),0.5892857142857143,PCC,0.5892857142857143,PCC,0.5892857142857143,PCC,0.6339285714285714,LOF,0.6339285714285714,LOF,0.7142857142857143,Random Black Forest (RR),0.6607142857142857,COPOD,,Torsk,0.5892857142857143,PCC,0.2589285714285714,AutoEncoder (AE),0.7232142857142857,HBOS,0.6607142857142857,COPOD,0.6607142857142857,COPOD,0.2589285714285714,AutoEncoder (AE),0.6607142857142857,COPOD,0.6607142857142857,COPOD,0.7232142857142857,HBOS,0.5892857142857143,PCC,0.6607142857142857,COPOD,0.6071428571428571,DenoisingAutoEncoder (DAE),0.2589285714285714,AutoEncoder (AE),0.6517857142857143,CBLOF,0.6071428571428571,DenoisingAutoEncoder (DAE),0.6071428571428571,DenoisingAutoEncoder (DAE),0.6607142857142857,COPOD,0.5892857142857143,PCC,0.7232142857142857,HBOS,0.5892857142857143,PCC,0.7232142857142857,HBOS,0.5892857142857143,PCC,0.7142857142857143,Random Black Forest (RR),0.2142857142857142,COF,0.6607142857142857,COPOD,0.7232142857142857,HBOS,0.5892857142857143,PCC,0.5892857142857143,PCC,0.6071428571428571,DenoisingAutoEncoder (DAE),,Torsk,0.6339285714285714,LOF,0.5892857142857143,PCC,0.6339285714285714,LOF,0.6607142857142857,COPOD,0.7232142857142857,HBOS,0.5892857142857143,PCC,0.5892857142857143,PCC,0.6607142857142857,COPOD,0.6607142857142857,COPOD,0.6071428571428571,DenoisingAutoEncoder (DAE),0.5892857142857143,PCC,0.6339285714285714,LOF,0.2589285714285714,AutoEncoder (AE),0.5892857142857143,PCC,0.7142857142857143,Random Black Forest (RR),0.6517857142857143,CBLOF,0.6607142857142857,COPOD,0.6607142857142857,COPOD,0.6339285714285714,LOF,0.6339285714285714,LOF,0.5892857142857143,PCC,0.5892857142857143,PCC,0.6339285714285714,LOF,0.7232142857142857,0.0,0.6517857142857143,0.2142857142857142,0.6607142857142857,0.7232142857142857,0.6339285714285714,0.5892857142857143,,0.7142857142857143,0.2589285714285714,0.6071428571428571
settings_three,synthetic_batch_118.out,Random Black Forest (RR),0.2068965517241379,LOF,0.3793103448275862,AutoEncoder (AE),0.2068965517241379,LOF,0.3793103448275862,AutoEncoder (AE),0.896551724137931,HBOS,0.3793103448275862,AutoEncoder (AE),0.896551724137931,HBOS,0.3793103448275862,AutoEncoder (AE),0.896551724137931,HBOS,0.896551724137931,HBOS,1.0,COF,0.0,PCC,0.3793103448275862,AutoEncoder (AE),0.3793103448275862,AutoEncoder (AE),0.3793103448275862,AutoEncoder (AE),0.0,PCC,0.0,PCC,0.3793103448275862,AutoEncoder (AE),0.2068965517241379,LOF,0.2068965517241379,LOF,,Torsk,1.0,COF,,Torsk,0.0,PCC,0.3793103448275862,AutoEncoder (AE),0.2068965517241379,LOF,0.896551724137931,HBOS,0.1379310344827586,CBLOF,0.5517241379310345,COPOD,0.896551724137931,HBOS,0.5517241379310345,COPOD,0.896551724137931,HBOS,0.0,PCC,0.0,PCC,0.0,PCC,0.3793103448275862,AutoEncoder (AE),0.1379310344827586,CBLOF,0.3793103448275862,AutoEncoder (AE),0.0,DenoisingAutoEncoder (DAE),,Torsk,0.0,PCC,0.2068965517241379,LOF,0.0,PCC,0.0,PCC,0.896551724137931,HBOS,,Torsk,0.2068965517241379,LOF,,Torsk,0.896551724137931,HBOS,0.0,PCC,0.0,PCC,0.0,DenoisingAutoEncoder (DAE),,Torsk,0.2068965517241379,LOF,0.0,PCC,0.2068965517241379,LOF,1.0,COF,0.896551724137931,HBOS,0.0,PCC,0.896551724137931,HBOS,0.5517241379310345,COPOD,0.5517241379310345,COPOD,0.896551724137931,HBOS,0.0,PCC,0.2068965517241379,LOF,0.3793103448275862,AutoEncoder (AE),0.0,PCC,0.896551724137931,Random Black Forest (RR),0.1379310344827586,CBLOF,0.5517241379310345,COPOD,0.5517241379310345,COPOD,0.2068965517241379,LOF,0.2068965517241379,LOF,0.0,PCC,0.0,PCC,0.2068965517241379,LOF,1.0,0.3348801237432327,0.1379310344827586,1.0,0.5517241379310345,0.896551724137931,0.2068965517241379,0.0,,0.896551724137931,0.3793103448275862,0.0
settings_three,synthetic_batch_119.out,HBOS,0.1929824561403508,PCC,0.1929824561403508,PCC,0.1929824561403508,PCC,0.2280701754385964,AutoEncoder (AE),0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.543859649122807,LOF,0.7017543859649122,Random Black Forest (RR),0.1929824561403508,PCC,0.2280701754385964,AutoEncoder (AE),0.7017543859649122,Random Black Forest (RR),0.2280701754385964,AutoEncoder (AE),0.1929824561403508,PCC,0.1929824561403508,PCC,0.1929824561403508,PCC,0.1929824561403508,PCC,0.543859649122807,LOF,0.7017543859649122,Random Black Forest (RR),0.5701754385964912,COPOD,,Torsk,0.1929824561403508,PCC,0.2280701754385964,AutoEncoder (AE),0.6052631578947368,HBOS,0.5701754385964912,COPOD,0.5701754385964912,COPOD,0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.5701754385964912,COPOD,0.6052631578947368,HBOS,0.1929824561403508,PCC,0.1929824561403508,PCC,0.543859649122807,LOF,0.2280701754385964,AutoEncoder (AE),0.2017543859649122,CBLOF,0.5701754385964912,COPOD,0.3157894736842105,DenoisingAutoEncoder (DAE),0.1929824561403508,PCC,0.1929824561403508,PCC,0.1929824561403508,PCC,0.1929824561403508,PCC,0.1929824561403508,PCC,0.1929824561403508,PCC,,Torsk,0.543859649122807,LOF,,Torsk,0.6052631578947368,HBOS,0.1929824561403508,PCC,0.1929824561403508,PCC,0.3157894736842105,DenoisingAutoEncoder (DAE),,Torsk,0.543859649122807,LOF,0.1929824561403508,PCC,0.6052631578947368,HBOS,0.5701754385964912,COPOD,0.6052631578947368,HBOS,0.1929824561403508,PCC,0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.6052631578947368,HBOS,0.1929824561403508,PCC,0.543859649122807,LOF,0.2280701754385964,AutoEncoder (AE),0.1929824561403508,PCC,0.7017543859649122,Random Black Forest (RR),0.2017543859649122,CBLOF,0.5701754385964912,COPOD,0.5701754385964912,COPOD,0.543859649122807,LOF,0.543859649122807,LOF,0.1929824561403508,PCC,0.1929824561403508,PCC,0.543859649122807,LOF,0.6052631578947368,0.4428934010152284,0.2017543859649122,0.2807017543859649,0.5701754385964912,0.6052631578947368,0.543859649122807,0.1929824561403508,,0.7017543859649122,0.2280701754385964,0.3157894736842105
